PRACTICE_CODE,PRACTICE_NAME,LSOA21CD,NUMBER_OF_PATIENTS
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001412,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001417,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001419,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001421,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001423,24
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001424,26
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001425,109
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001426,36
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001427,31
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001428,78
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001429,12
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001430,54
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001431,41
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001432,89
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001434,6
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001436,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001437,5
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001438,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001440,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001441,12
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001442,6
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001445,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001446,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001447,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001449,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001450,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001451,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001458,849
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001459,19
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001460,17
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001461,32
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001462,15
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001463,105
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001464,87
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001465,155
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001466,684
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001467,562
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001475,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001476,7
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001477,8
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001478,15
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001479,9
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001480,10
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001481,13
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001482,12
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001483,23
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001484,12
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001485,41
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001486,23
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001487,34
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001488,23
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001489,18
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001491,15
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001492,16
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001493,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001497,8
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001499,10
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001500,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001501,5
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001502,7
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001503,13
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001504,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001505,7
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001507,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001508,9
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001509,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001512,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001513,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001514,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001515,7
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001516,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001517,6
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001518,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001522,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001527,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001529,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001540,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001542,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001544,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001547,7
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001548,11
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001549,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001550,6
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001552,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001553,77
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001554,66
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001555,54
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001556,29
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001557,42
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001558,83
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001559,66
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001560,76
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001562,295
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001564,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001566,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001568,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001570,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001687,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001787,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001975,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001976,5
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001978,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001980,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01001981,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002022,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002037,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002041,3
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002077,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002079,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002081,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002091,4
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002092,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002093,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002100,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002132,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002713,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002723,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01002829,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003051,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003392,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003512,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003550,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003559,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003635,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01003722,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01004357,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01004382,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01004427,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01009537,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01013004,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01018115,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01018951,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01021294,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01021816,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01022240,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01023263,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01023309,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01025789,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01029998,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01032574,157
Y00612,GREEN CEDARS MEDICAL CENTRE,E01032575,6
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033146,21
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033150,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033151,8
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033308,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033926,17
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033927,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033928,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01033943,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01034992,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01035562,1
Y00612,GREEN CEDARS MEDICAL CENTRE,E01035583,2
Y00612,GREEN CEDARS MEDICAL CENTRE,E01035585,1
Y00612,GREEN CEDARS MEDICAL CENTRE,EMPTY,9
Y03402,EVERGREEN PRIMARY CARE CENTRE,CLOSED,13
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000007,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000037,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000064,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000074,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000117,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000123,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000145,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000159,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000188,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000195,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000219,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000236,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000250,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000265,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000268,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000306,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000310,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000513,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000548,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000558,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000905,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01000972,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001011,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001042,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001186,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001271,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001390,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001391,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001394,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001395,16
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001396,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001397,7
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001398,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001399,19
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001400,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001401,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001402,10
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001403,26
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001404,6
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001405,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001406,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001407,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001408,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001409,12
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001410,6
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001411,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001412,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001413,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001414,9
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001415,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001421,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001423,573
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001424,509
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001425,848
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001426,957
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001427,531
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001428,642
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001429,1223
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001430,933
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001431,724
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001432,547
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001433,7
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001434,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001435,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001436,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001437,26
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001438,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001439,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001440,9
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001441,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001442,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001444,15
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001445,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001446,9
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001447,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001448,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001449,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001450,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001451,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001455,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001457,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001458,259
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001459,369
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001460,878
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001461,464
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001462,295
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001463,326
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001464,360
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001465,168
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001466,273
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001467,240
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001468,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001469,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001471,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001472,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001473,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001474,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001475,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001476,44
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001477,88
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001478,57
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001479,79
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001480,84
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001481,69
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001482,76
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001483,104
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001484,38
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001485,837
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001486,1065
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001487,178
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001488,453
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001489,274
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001491,629
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001492,857
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001496,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001498,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001499,9
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001500,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001501,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001502,6
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001503,26
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001504,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001505,6
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001507,11
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001508,27
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001509,11
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001511,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001512,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001513,13
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001514,7
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001515,17
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001516,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001517,11
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001518,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001521,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001522,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001526,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001527,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001528,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001529,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001530,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001534,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001537,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001539,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001541,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001543,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001544,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001545,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001546,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001547,10
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001548,12
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001549,7
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001550,10
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001551,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001552,7
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001553,54
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001554,128
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001555,148
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001556,11
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001557,74
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001558,132
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001559,186
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001560,39
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001562,83
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001565,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001569,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001570,13
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001681,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001687,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001716,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001730,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001742,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001764,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001769,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001790,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001807,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001811,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001824,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001832,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001938,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001971,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001972,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001973,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001976,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001977,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001978,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001979,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001980,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001981,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001983,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001986,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01001989,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002002,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002003,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002015,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002019,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002025,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002026,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002028,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002029,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002030,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002032,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002034,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002036,18
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002037,8
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002038,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002039,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002040,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002041,5
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002045,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002048,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002049,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002054,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002066,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002067,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002074,4
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002075,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002076,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002077,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002078,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002079,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002081,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002084,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002090,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002091,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002092,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002093,6
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002094,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002097,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002099,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002100,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002102,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002105,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002123,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002301,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002412,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002444,3
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002548,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002563,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002706,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002713,15
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01002787,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003021,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003048,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003448,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003485,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003537,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003551,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003563,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003564,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003631,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003632,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003636,2
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003666,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003764,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003781,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003783,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003785,1
Y03402,EVERGREEN PRIMARY CARE CENTRE,E01003867,1
